request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,VClass,co2TailpipeGpm,city08,fuelCost08,fuelType,pickup_day,co2_total_g,time_gap_sec,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_hour,hour_sin,hour_cos,hier_cluster
03/23/2023 12:56:19 PM,,2023-03-23 13:14:31,2023-03-23 13:23:24,130,130,1.478,533.0,8.84,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,588.8758119677561,3.0,195964.28511474805,1041371.2864290018,195964.28511474805,1041371.2864290018,13,-0.2588190451025208,-0.9659258262890683,16
12/07/2023 11:42:38 AM,12/07/2023 11:50:12 AM,2023-12-07 11:50:40,2023-12-07 12:02:56,247,42,2.16,736.0,6.68,0.0,0.0,0.0,4.88,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,860.6033517255436,33.0,241308.7570751988,1005169.1230273262,237395.8715478042,1000643.632259087,11,0.258819045102521,-0.9659258262890682,29
08/14/2023 02:40:16 PM,08/14/2023 02:42:43 PM,2023-08-14 14:44:40,2023-08-14 14:55:13,74,75,0.97,633.0,5.81,0.0,0.0,0.0,3.62,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Monday,435.9930821710207,59.0,231170.7231356335,1001596.4822018786,227103.7596245498,999272.1113831652,14,-0.4999999999999997,-0.8660254037844388,9
01/06/2023 06:03:00 AM,,2023-01-06 06:07:12,2023-01-06 06:10:59,126,126,0.65,227.0,8.22,0.0,0.0,0.0,5.47,N,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,258.9778604729645,4.0,235158.3269340541,1015935.0216336484,235158.3269340541,1015935.0216336484,6,1.0,6.123233995736766e-17,26
11/19/2023 02:58:36 AM,11/19/2023 03:07:21 AM,2023-11-19 03:07:32,2023-11-19 03:22:17,197,258,2.59,885.0,8.79,0.0,0.0,0.0,8.41,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1031.9271671153508,7.0,192362.21698943275,1031135.2530615152,190229.06962103507,1024249.8716237352,3,0.7071067811865475,0.7071067811865476,15
02/17/2023 04:42:52 AM,,2023-02-17 05:03:55,2023-02-17 05:11:26,215,130,1.399,451.0,7.14,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,715.294758904233,14.0,192344.28083004424,1042216.2459479596,195964.28511474805,1041371.2864290018,5,0.9659258262890683,0.25881904510252074,15
08/14/2023 12:37:39 AM,08/14/2023 12:46:18 AM,2023-08-14 00:46:18,2023-08-14 01:01:35,80,145,4.2,917.0,13.57,0.0,0.0,0.0,7.07,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,1673.3954061330014,2.0,199911.28634464616,1001771.8842984998,210842.5649406597,998411.74313442,0,0.0,1.0,1
06/02/2023 08:34:14 AM,06/02/2023 08:39:55 AM,2023-06-02 08:40:04,2023-06-02 08:52:39,205,28,3.09,755.0,13.86,0.0,0.0,0.0,9.05,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1579.8862080157826,39.0,191188.337269898,1049933.6363754966,198588.18036389697,1037276.450260145,8,0.8660254037844387,-0.4999999999999998,15
02/27/2023 10:10:28 PM,,2023-02-27 22:29:13,2023-02-27 22:34:41,239,238,0.848,328.0,5.87,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,433.5739496431663,6.0,224895.87216479488,990167.498291722,227717.51805898765,991712.7644413216,22,-0.5000000000000004,0.8660254037844384,4
08/22/2023 06:10:04 PM,08/22/2023 06:16:25 PM,2023-08-22 18:16:55,2023-08-22 18:30:12,168,167,2.29,797.0,9.5,0.0,0.0,0.0,5.35,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,912.3989238201364,12.0,233426.31053268496,1007276.655262574,240777.4504855145,1011274.10312161,18,-1.0,-1.8369701987210297e-16,25
09/21/2023 12:07:13 PM,09/21/2023 12:13:58 PM,2023-09-21 12:14:23,2023-09-21 12:27:59,119,169,1.87,816.0,6.51,0.0,0.0,0.0,5.17,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,745.0593832068363,14.0,244528.83953167716,1004682.7553744144,248626.50066211305,1010498.8966177456,12,1.2246467991473532e-16,-1.0,29
02/25/2023 01:36:29 AM,02/25/2023 01:41:42 AM,2023-02-25 01:42:17,2023-02-25 01:53:54,107,48,2.06,697.0,9.25,0.0,0.0,0.0,10.84,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1053.257472010522,1.0,207721.84599820204,988669.5907152938,216986.0700337488,987063.1857021254,1,0.25881904510252074,0.9659258262890683,3
09/22/2023 07:28:53 PM,09/22/2023 07:33:33 PM,2023-09-22 19:33:44,2023-09-22 19:42:59,61,17,1.49,555.0,5.67,0.0,0.0,0.0,3.6,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,593.6569416995648,11.0,185009.7476950033,1001091.0141538236,191215.0683591191,998142.206078638,19,-0.9659258262890684,0.2588190451025203,10
09/26/2023 04:40:31 PM,09/26/2023 04:44:03 PM,2023-09-26 16:46:03,2023-09-26 16:58:21,49,97,1.22,738.0,10.77,0.0,0.0,3.0,7.13,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,623.7738426470081,14.0,189923.67993134004,994687.7989075348,190949.61806373845,991215.6982442432,16,-0.8660254037844384,-0.5000000000000004,12
05/28/2023 10:41:05 PM,05/28/2023 10:42:07 PM,2023-05-28 22:42:31,2023-05-28 22:59:03,237,42,5.36,992.0,17.68,0.0,0.0,0.0,10.42,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,2409.1988870481146,3.0,219305.82782555217,993769.0237137816,237395.8715478042,1000643.632259087,22,-0.5000000000000004,0.8660254037844384,4
12/18/2023 07:04:22 AM,12/18/2023 07:24:05 AM,2023-12-18 07:26:02,2023-12-18 07:42:18,233,141,2.03,976.0,10.8,0.0,0.0,0.0,7.02,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,1037.9187709618247,2.0,212491.9358422481,992439.5608777382,218699.1927268597,995431.1975186544,7,0.9659258262890683,-0.25881904510252063,21
05/28/2023 06:41:05 AM,05/28/2023 06:48:48 AM,2023-05-28 06:49:21,2023-05-28 06:58:04,263,137,2.84,523.0,8.5,0.0,0.0,0.0,4.33,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1131.5340365280294,10.0,223005.98840944967,997817.919661102,209039.3538898732,990763.615736023,6,1.0,6.123233995736766e-17,18
06/17/2023 01:06:09 AM,06/17/2023 01:11:15 AM,2023-06-17 01:11:40,2023-06-17 01:24:57,234,141,3.44,797.0,14.48,0.0,0.0,0.0,6.36,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1758.83772025058,5.0,209001.62663046308,986894.236796348,218699.1927268597,995431.1975186544,1,0.25881904510252074,0.9659258262890683,3
02/14/2023 02:44:26 PM,,2023-02-14 15:06:49,2023-02-14 15:22:36,203,205,3.046,947.0,22.09,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1557.3894464776938,4.0,179057.24700622662,1056534.442660378,191188.337269898,1049933.6363754966,15,-0.7071067811865471,-0.7071067811865479,16
07/31/2023 06:27:38 PM,07/31/2023 06:32:37 PM,2023-07-31 18:33:01,2023-07-31 18:49:03,262,79,4.57,962.0,17.6,0.0,0.0,0.0,7.53,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,2336.5954597514974,8.0,221974.400787808,999064.725082434,204368.5018753222,988147.6579909977,18,-1.0,-1.8369701987210297e-16,25
10/31/2023 09:39:35 PM,10/31/2023 09:44:39 PM,2023-10-31 21:45:16,2023-10-31 21:54:31,80,36,1.77,555.0,8.61,0.0,0.0,0.0,3.78,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,705.2166354417649,22.0,199911.28634464616,1001771.8842984998,194506.2645740725,1007067.3784547452,21,-0.7071067811865477,0.7071067811865474,1
05/04/2023 10:12:48 AM,05/04/2023 10:16:40 AM,2023-05-04 10:17:18,2023-05-04 10:33:13,129,226,0.87,955.0,8.92,0.0,0.0,0.0,6.25,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,346.6319055561217,28.0,215206.60151323935,1016021.9707671712,208048.82712851567,1005124.9821983832,10,0.49999999999999994,-0.8660254037844387,17
05/18/2023 10:31:12 PM,05/18/2023 10:35:37 PM,2023-05-18 22:36:21,2023-05-18 22:51:28,40,148,3.22,907.0,12.4,0.0,0.0,3.0,6.54,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1646.3539125601362,21.0,186726.9441730333,985371.6110268092,201205.26489160705,986773.5460915552,22,-0.5000000000000004,0.8660254037844384,1
06/19/2023 10:36:06 PM,06/19/2023 10:44:32 PM,2023-06-19 22:46:08,2023-06-19 23:00:28,80,61,3.06,860.0,13.97,0.0,0.0,0.0,6.05,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,1219.1880816111866,5.0,199911.28634464616,1001771.8842984998,185009.7476950033,1001091.0141538236,22,-0.5000000000000004,0.8660254037844384,1
12/10/2023 12:38:20 PM,12/10/2023 12:40:35 PM,2023-12-10 12:40:35,2023-12-10 12:56:46,161,142,1.58,971.0,9.26,0.0,0.0,0.0,5.82,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,807.8382552313711,0.0,215447.5272239114,990428.525989642,221132.7753491493,989365.0684741096,12,1.2246467991473532e-16,-1.0,19
01/14/2023 08:53:16 AM,,2023-01-14 09:09:48,2023-01-14 09:21:56,224,145,3.511,728.0,9.96,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1795.1393127324964,4.0,205899.41753291612,990735.9403089168,210842.5649406597,998411.74313442,9,0.7071067811865476,-0.7071067811865475,19
03/04/2023 01:42:42 PM,03/04/2023 01:49:33 PM,2023-03-04 13:49:43,2023-03-04 13:58:31,157,83,1.35,528.0,8.82,0.0,0.0,0.0,3.67,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,537.8770948284647,38.0,203062.4826545,1011322.0566218888,208286.3127456639,1014131.0479577216,13,-0.2588190451025208,-0.9659258262890683,17
08/21/2023 07:23:55 PM,08/21/2023 07:26:35 PM,2023-08-21 19:26:49,2023-08-21 19:37:44,148,231,1.83,655.0,11.11,0.0,0.0,0.0,4.54,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,729.1222841008077,19.0,201205.26489160705,986773.5460915552,200780.5404272513,982065.7013854686,19,-0.9659258262890684,0.2588190451025203,12
10/18/2023 06:43:25 PM,10/18/2023 06:52:43 PM,2023-10-18 18:53:19,2023-10-18 19:05:20,61,72,2.26,721.0,7.18,0.0,0.0,0.0,4.87,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,900.4460994906149,19.0,185009.7476950033,1001091.0141538236,176959.91492476902,1005823.7039946364,18,-1.0,-1.8369701987210297e-16,10
01/19/2023 10:27:32 AM,,2023-01-19 10:36:53,2023-01-19 10:46:35,79,107,0.963,582.0,6.34,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,492.3723036631711,0.0,204368.5018753222,988147.6579909977,207721.84599820204,988669.5907152938,10,0.49999999999999994,-0.8660254037844387,19
06/11/2023 01:39:25 PM,06/11/2023 01:43:01 PM,2023-06-11 13:43:08,2023-06-11 13:52:21,61,188,1.58,553.0,12.49,0.0,0.0,0.0,4.64,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,807.8382552313711,19.0,185009.7476950033,1001091.0141538236,179279.2193722589,998832.3808813528,13,-0.2588190451025208,-0.9659258262890683,7
10/21/2023 12:25:46 AM,10/21/2023 12:32:09 AM,2023-10-21 00:32:24,2023-10-21 00:46:14,114,68,2.35,830.0,17.84,0.0,0.0,0.0,8.66,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,936.3045724791792,6.0,204630.6079875288,984976.121743974,211948.91240008167,984272.778632622,0,0.0,1.0,4
10/08/2023 12:45:09 AM,10/08/2023 12:55:50 AM,2023-10-08 00:56:11,2023-10-08 01:12:35,114,140,3.54,984.0,28.91,0.0,0.0,0.0,17.92,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1410.4332708835298,3.0,204630.6079875288,984976.121743974,218166.4343533099,996787.6630546568,0,0.0,1.0,4
02/19/2023 04:55:31 PM,,2023-02-19 17:14:11,2023-02-19 17:26:39,74,159,2.291,748.0,9.82,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,912.7973512977871,32.0,231170.7231356335,1001596.4822018786,237403.26520762575,1008372.3431942796,17,-0.9659258262890683,-0.25881904510252063,9
09/21/2023 07:52:13 AM,09/21/2023 07:56:04 AM,2023-09-21 07:57:53,2023-09-21 08:01:18,18,18,0.67,205.0,9.46,0.0,0.0,0.0,6.2,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,342.5643234208979,11.0,255416.7421530116,1014623.3272763422,255416.7421530116,1014623.3272763422,7,0.9659258262890683,-0.25881904510252063,26
07/06/2023 03:41:26 PM,07/06/2023 03:47:05 PM,2023-07-06 15:47:59,2023-07-06 15:58:56,17,61,1.65,657.0,8.25,0.0,0.0,0.0,5.7,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,843.6285576783306,65.0,191215.0683591191,998142.206078638,185009.7476950033,1001091.0141538236,15,-0.7071067811865471,-0.7071067811865479,6
02/14/2023 05:39:05 PM,02/14/2023 05:47:24 PM,2023-02-14 17:48:10,2023-02-14 18:02:49,231,232,1.34,879.0,14.44,0.0,0.0,0.0,4.92,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,685.1286468417958,2.0,200780.5404272513,982065.7013854686,199673.27702499644,988955.8875201414,17,-0.9659258262890683,-0.25881904510252063,12
10/13/2023 10:30:36 PM,10/13/2023 10:39:50 PM,2023-10-13 22:40:03,2023-10-13 22:51:51,17,225,2.24,708.0,10.29,0.0,0.0,0.0,4.8,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,892.4775499376008,4.0,191215.0683591191,998142.206078638,190001.9666835319,1003139.565788068,22,-0.5000000000000004,0.8660254037844384,1
09/29/2023 08:59:05 PM,09/29/2023 09:02:44 PM,2023-09-29 21:03:15,2023-09-29 21:14:48,209,232,1.92,693.0,10.68,0.0,0.0,0.0,5.55,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,862.9966162560409,11.0,197610.82357761072,983234.0457223996,199673.27702499644,988955.8875201414,21,-0.7071067811865477,0.7071067811865474,4
11/12/2023 12:58:35 AM,11/12/2023 01:02:35 AM,2023-11-12 01:02:53,2023-11-12 01:13:09,62,35,2.13,616.0,6.19,0.0,0.0,0.0,4.28,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,957.3868711590452,1.0,182119.2885742171,998457.1474750465,181203.32110491276,1009147.2314989058,1,0.25881904510252074,0.9659258262890683,1
09/17/2023 09:50:17 PM,09/17/2023 09:53:50 PM,2023-09-17 21:54:02,2023-09-17 22:03:33,188,61,2.12,571.0,8.47,0.0,0.0,0.0,6.44,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,844.666252619515,4.0,179279.2193722589,998832.3808813528,185009.7476950033,1001091.0141538236,21,-0.7071067811865477,0.7071067811865474,1
07/21/2023 09:26:28 PM,07/21/2023 09:33:24 PM,2023-07-21 21:33:24,2023-07-21 21:49:07,233,88,5.61,943.0,15.02,0.0,0.0,0.0,8.22,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,2868.337096106324,11.0,212491.9358422481,992439.5608777382,195528.92479920076,981057.2642958591,21,-0.7071067811865477,0.7071067811865474,11
12/04/2023 11:04:09 AM,12/04/2023 11:09:48 AM,2023-12-04 11:09:56,2023-12-04 11:24:54,233,261,5.35,898.0,21.13,0.0,0.0,0.0,13.11,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,2735.4016870176174,92.0,212491.9358422481,992439.5608777382,197635.1737024674,980639.5117675496,11,0.258819045102521,-0.9659258262890682,19
10/12/2023 04:59:45 AM,10/12/2023 05:05:37 AM,2023-10-12 05:06:52,2023-10-12 05:13:08,215,130,1.29,376.0,6.94,0.0,0.0,0.0,4.57,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,659.5641450939676,92.0,192344.28083004424,1042216.2459479596,195964.28511474805,1041371.2864290018,5,0.9659258262890683,0.25881904510252074,15
05/25/2023 11:32:37 PM,05/25/2023 11:43:02 PM,2023-05-25 23:44:03,2023-05-25 23:54:31,249,4,1.61,628.0,13.34,0.0,0.0,0.0,5.45,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,823.1769562800681,15.0,206902.40799528995,983453.2246483456,202959.7823911368,990633.980641048,23,-0.25881904510252157,0.9659258262890681,4
12/02/2023 12:08:10 AM,12/02/2023 12:14:48 AM,2023-12-02 00:16:50,2023-12-02 00:29:48,238,166,2.43,778.0,8.87,0.0,0.0,0.0,9.18,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,968.1787706912364,17.0,227717.51805898765,991712.7644413216,234186.3268721064,994834.7872526807,0,0.0,1.0,24
03/06/2023 07:54:36 PM,,2023-03-06 20:10:10,2023-03-06 20:25:00,243,50,7.658,890.0,17.23,0.0,0.0,2.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,3915.459087697368,8.0,251552.22868853091,1002830.5879831794,218437.82028573463,985597.5343919232,20,-0.8660254037844386,0.5000000000000001,25
11/12/2023 07:08:38 PM,11/12/2023 07:14:39 PM,2023-11-12 19:14:39,2023-11-12 19:23:20,189,181,1.05,521.0,9.56,0.0,0.0,2.0,5.15,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,536.8545367043922,7.0,186158.9037662549,993240.6149544868,183512.2660660261,989405.7462567874,19,-0.9659258262890684,0.2588190451025203,12
10/15/2023 09:58:48 AM,10/15/2023 10:03:15 AM,2023-10-15 10:04:18,2023-10-15 10:16:55,75,142,2.98,757.0,14.38,0.0,0.0,0.0,5.52,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1187.3138833991295,2.0,227103.7596245498,999272.1113831652,221132.7753491493,989365.0684741096,10,0.49999999999999994,-0.8660254037844387,19
12/02/2023 10:30:58 AM,12/02/2023 10:38:15 AM,2023-12-02 10:40:17,2023-12-02 10:48:11,218,205,1.68,474.0,8.31,0.0,0.0,0.0,3.47,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,858.9672587270275,14.0,184218.4311918923,1047209.1610987316,191188.337269898,1049933.6363754966,10,0.49999999999999994,-0.8660254037844387,16
06/27/2023 09:17:57 PM,06/27/2023 09:25:40 PM,2023-06-27 21:25:50,2023-06-27 21:36:47,63,216,2.55,657.0,11.32,0.0,0.0,0.0,4.76,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Tuesday,1146.1673809650542,3.0,188441.23189381984,1018038.508018096,185669.03225079025,1034328.3000648456,21,-0.7071067811865477,0.7071067811865474,2
10/20/2023 10:52:40 PM,10/20/2023 11:00:36 PM,2023-10-20 23:01:15,2023-10-20 23:09:14,78,60,0.91,479.0,7.88,0.0,0.0,0.0,3.09,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,465.2739318104733,3.0,247139.9702458552,1015923.6509313948,243143.05780958597,1015824.0717104394,23,-0.25881904510252157,0.9659258262890681,23
07/30/2023 10:42:07 AM,07/30/2023 10:49:25 AM,2023-07-30 10:49:32,2023-07-30 11:00:45,174,126,4.84,673.0,13.8,0.0,0.0,0.0,6.43,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2474.643769189769,3.0,258865.7027677805,1017705.6853706642,235158.3269340541,1015935.0216336484,10,0.49999999999999994,-0.8660254037844387,29
08/21/2023 07:50:19 AM,08/21/2023 07:55:30 AM,2023-08-21 07:55:43,2023-08-21 08:03:25,233,107,1.38,462.0,6.65,0.0,0.0,0.0,3.08,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,549.8299191579861,12.0,212491.9358422481,992439.5608777382,207721.84599820204,988669.5907152938,7,0.9659258262890683,-0.25881904510252063,21
08/09/2023 01:01:47 AM,08/09/2023 01:06:05 AM,2023-08-09 01:06:42,2023-08-09 01:17:50,255,36,2.41,668.0,8.05,0.0,0.0,0.0,6.21,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,1232.2089842453192,8.0,201159.03335346075,996053.8033052004,194506.2645740725,1007067.3784547452,1,0.25881904510252074,0.9659258262890683,3
05/27/2023 06:20:24 PM,05/27/2023 06:28:48 PM,2023-05-27 18:28:56,2023-05-27 18:42:19,205,130,2.7,803.0,9.68,0.0,0.0,0.0,8.28,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1380.4830943827228,8.0,191188.337269898,1049933.6363754966,195964.28511474805,1041371.2864290018,18,-1.0,-1.8369701987210297e-16,14
05/06/2023 02:12:03 AM,,2023-05-06 02:14:16,2023-05-06 02:30:39,90,4,2.223,983.0,17.85,0.0,0.0,0.0,12.13,N,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1136.5977477084416,2.0,209708.74184834195,985089.2186553576,202959.7823911368,990633.980641048,2,0.49999999999999994,0.8660254037844387,3
06/17/2023 04:03:56 AM,06/17/2023 04:15:26 AM,2023-06-17 04:15:37,2023-06-17 04:30:02,158,50,2.92,865.0,10.4,0.0,0.0,0.0,7.79,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1492.966902073167,30.0,207069.85524818485,981760.163009758,218437.82028573463,985597.5343919232,4,0.8660254037844386,0.5000000000000001,21
09/03/2023 11:50:11 AM,09/03/2023 11:57:28 AM,2023-09-03 11:58:14,2023-09-03 12:08:57,170,237,2.44,643.0,9.93,0.0,0.0,0.0,4.69,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1247.5476852940162,14.0,211701.31597992923,990209.600058688,219305.82782555217,993769.0237137816,11,0.258819045102521,-0.9659258262890682,19
07/18/2023 11:13:03 PM,07/18/2023 11:24:04 PM,2023-07-18 23:24:11,2023-07-18 23:34:25,186,170,1.38,614.0,11.65,0.0,0.0,3.0,4.9,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,705.5802482400583,16.0,211974.4462185665,986345.3986004688,211701.31597992923,990209.600058688,23,-0.25881904510252157,0.9659258262890681,4
02/03/2023 07:53:07 PM,,2023-02-03 20:00:09,2023-02-03 20:08:00,233,140,1.316,471.0,14.2,0.0,0.0,2.72,6.54,N,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,524.3305605883404,4.0,212491.9358422481,992439.5608777382,218166.4343533099,996787.6630546568,20,-0.8660254037844386,0.5000000000000001,11
09/18/2023 08:14:58 PM,09/18/2023 08:21:54 PM,2023-09-18 20:23:55,2023-09-18 20:34:56,226,223,1.99,661.0,10.5,0.0,0.0,0.0,5.08,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,792.870680524922,24.0,208048.82712851567,1005124.9821983832,222528.47602007707,1010448.2493393868,20,-0.8660254037844386,0.5000000000000001,11
08/11/2023 07:50:39 PM,08/11/2023 07:53:50 PM,2023-08-11 19:54:43,2023-08-11 20:04:59,39,91,2.0,616.0,9.6,0.0,0.0,0.0,4.55,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,796.8549553014292,30.0,171746.3489405953,1012077.4831532118,167452.06576771155,1003654.1440255484,19,-0.9659258262890684,0.2588190451025203,10
12/06/2023 09:08:40 PM,12/06/2023 09:11:21 PM,2023-12-06 21:13:18,2023-12-06 21:26:01,181,17,2.5,763.0,7.18,0.0,0.0,0.0,5.23,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,996.0686941267865,27.0,183512.2660660261,989405.7462567874,191215.0683591191,998142.206078638,21,-0.7071067811865477,0.7071067811865474,1
11/23/2023 08:55:45 AM,11/23/2023 09:02:15 AM,2023-11-23 09:03:00,2023-11-23 09:16:31,242,168,6.23,811.0,17.43,0.0,0.0,0.0,7.9,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,3185.336917779394,99.0,247818.58816932616,1025564.8278476672,233426.31053268496,1007276.655262574,9,0.7071067811865476,-0.7071067811865475,29
08/13/2023 12:20:54 AM,08/13/2023 12:25:00 AM,2023-08-13 00:25:02,2023-08-13 00:40:58,79,249,1.7,956.0,16.16,0.0,0.0,0.0,10.07,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,764.1115873100362,5.0,204368.5018753222,988147.6579909977,206902.40799528995,983453.2246483456,0,0.0,1.0,4
03/18/2023 06:16:52 PM,03/18/2023 06:20:08 PM,2023-03-18 18:21:34,2023-03-18 18:34:34,166,43,2.69,780.0,7.74,0.0,0.0,0.0,6.08,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1375.370194033157,21.0,234186.3268721064,994834.7872526807,224356.21221165065,993789.009698532,18,-1.0,-1.8369701987210297e-16,25
10/02/2023 10:57:00 AM,10/02/2023 11:00:38 AM,2023-10-02 11:01:22,2023-10-02 11:13:59,36,198,1.76,757.0,9.29,0.0,0.0,0.0,4.72,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,899.8704615235526,3.0,194506.2645740725,1007067.3784547452,196698.5440138868,1011501.4868411964,11,0.258819045102521,-0.9659258262890682,7
06/25/2023 07:42:27 PM,06/25/2023 07:47:08 PM,2023-06-25 19:47:24,2023-06-25 20:03:51,143,166,3.48,987.0,13.17,0.0,0.0,3.29,10.89,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1779.2893216488428,10.0,221982.08549339892,987671.7097013488,234186.3268721064,994834.7872526807,19,-0.9659258262890684,0.2588190451025203,12
