request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,VClass,co2TailpipeGpm,city08,fuelCost08,fuelType,pickup_day,co2_total_g,time_gap_sec,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_hour,hour_sin,hour_cos,dbscan_cluster
06/24/2023 12:06:12 AM,06/24/2023 12:15:38 AM,2023-06-24 00:16:16,2023-06-24 00:31:02,112,36,2.18,886.0,10.93,0.0,0.0,0.0,5.78,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,868.5719012785579,12.0,205059.36264106684,998235.393848758,194506.2645740725,1007067.3784547452,0,0.0,1.0,15
11/28/2023 07:14:06 AM,11/28/2023 07:18:17 AM,2023-11-28 07:18:36,2023-11-28 07:36:15,188,49,2.45,,3.17,0.0,0.0,0.0,6.6,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Tuesday,1101.2196405350523,18.0,179279.2193722589,998832.3808813528,189923.67993134004,994687.7989075348,7,0.9659258262890683,-0.25881904510252063,8
07/05/2023 12:44:47 AM,07/05/2023 12:49:08 AM,2023-07-05 00:49:19,2023-07-05 01:06:00,37,66,3.32,,12.0,0.0,0.0,0.0,9.31,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,1322.7792258003724,5.0,192491.0725491703,1005813.8376355435,195128.66351404483,988214.5459807584,0,0.0,1.0,15
11/19/2023 02:22:32 PM,11/19/2023 02:28:30 PM,2023-11-19 14:28:49,2023-11-19 15:19:54,42,100,8.21,,23.26,0.0,0.0,0.0,31.44,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,4197.691186993391,12.0,237395.8715478042,1000643.632259087,213801.8903360138,987356.7624025444,14,-0.4999999999999997,-0.8660254037844388,32
05/25/2023 06:30:20 AM,05/25/2023 06:32:12 AM,2023-05-25 06:34:12,2023-05-25 07:14:45,89,36,7.21,,27.52,0.0,0.0,0.0,27.05,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,2872.6621138616524,30.0,171682.828384498,995082.8902422966,194506.2645740725,1007067.3784547452,6,1.0,6.123233995736766e-17,27
01/19/2023 01:00:39 AM,,2023-01-19 01:03:44,2023-01-19 01:25:36,249,140,4.98,,12.03,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,2546.224374083689,53.0,206902.40799528995,983453.2246483456,218166.4343533099,996787.6630546568,1,0.25881904510252074,0.9659258262890683,10
10/05/2023 05:55:03 PM,10/05/2023 06:01:21 PM,2023-10-05 18:01:21,2023-10-05 18:15:52,162,75,3.58,871.0,20.12,0.0,0.0,0.0,6.44,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1830.4183251444992,2.0,214959.58164229896,991908.589567896,227103.7596245498,999272.1113831652,18,-1.0,-1.8369701987210297e-16,12
02/17/2023 08:40:46 PM,,2023-02-17 21:07:17,2023-02-17 21:37:11,92,122,7.314,,19.68,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,2914.0985715373267,4.0,216612.8159510848,1031660.7208707302,198271.7856382352,1050471.5070567904,21,-0.7071067811865477,0.7071067811865474,-1
03/11/2023 02:12:49 AM,03/11/2023 02:19:24 AM,2023-03-11 02:19:44,2023-03-11 02:28:06,164,50,2.07,502.0,14.18,0.0,0.0,1.0,3.61,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1058.3703723600877,1.0,212002.8930356689,988362.833435725,218437.82028573463,985597.5343919232,2,0.49999999999999994,0.8660254037844387,1
08/10/2023 02:11:01 AM,08/10/2023 02:13:46 AM,2023-08-10 02:14:16,2023-08-10 02:45:46,114,7,7.73,,22.18,0.0,0.0,2.5,24.78,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,3952.27197021424,29.0,204630.6079875288,984976.121743974,216719.21816867893,1006496.6791586808,2,0.49999999999999994,0.8660254037844387,1
09/17/2023 06:57:41 PM,09/17/2023 07:01:17 PM,2023-09-17 19:01:29,2023-09-17 19:20:21,239,116,4.44,,20.61,0.0,0.0,0.0,13.99,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,1995.6796750920948,2.0,224895.87216479488,990167.498291722,240584.4096847475,998496.7141201992,19,-0.9659258262890684,0.2588190451025203,2
11/28/2023 10:50:45 PM,11/28/2023 10:58:43 PM,2023-11-28 22:59:01,2023-11-28 23:06:25,90,107,1.18,444.0,7.13,0.0,0.0,0.0,2.87,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,470.1444236278432,0.0,209708.74184834195,985089.2186553576,207721.84599820204,988669.5907152938,22,-0.5000000000000004,0.8660254037844384,16
06/10/2023 07:15:17 PM,06/10/2023 07:24:45 PM,2023-06-10 19:25:48,2023-06-10 19:37:00,146,263,3.3,672.0,14.3,0.0,0.0,0.0,5.45,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1314.810676247358,11.0,214074.2966550756,1002305.987357746,223005.98840944967,997817.919661102,19,-0.9659258262890684,0.2588190451025203,2
12/23/2023 12:57:22 PM,12/23/2023 01:04:20 PM,2023-12-23 13:04:48,2023-12-23 13:20:32,237,263,2.68,944.0,13.54,0.0,0.0,0.0,8.92,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1067.7856401039153,39.0,219305.82782555217,993769.0237137816,223005.98840944967,997817.919661102,13,-0.2588190451025208,-0.9659258262890683,17
03/21/2023 12:27:58 AM,03/21/2023 12:34:06 AM,2023-03-21 00:34:41,2023-03-21 00:50:39,119,213,6.17,958.0,18.77,0.0,0.0,0.0,10.91,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,2458.297537104909,12.0,244528.83953167716,1004682.7553744144,237276.93187677432,1023516.9037806736,0,0.0,1.0,15
02/16/2023 03:23:57 AM,02/16/2023 03:32:39 AM,2023-02-16 03:33:15,2023-02-16 03:53:42,37,181,3.88,,16.02,0.0,0.0,0.0,8.64,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1983.8053356314683,50.0,192491.0725491703,1005813.8376355435,183512.2660660261,989405.7462567874,3,0.7071067811865475,0.7071067811865476,24
08/26/2023 10:53:23 PM,08/26/2023 10:56:42 PM,2023-08-26 22:56:52,2023-08-26 23:35:37,116,37,13.25,,42.14,3.47,0.0,0.0,21.85,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,6774.592963174473,19.0,240584.4096847475,998496.7141201992,192491.0725491703,1005813.8376355435,22,-0.5000000000000004,0.8660254037844384,16
03/03/2023 11:16:55 PM,,2023-03-03 23:21:55,2023-03-03 23:47:12,238,107,5.786,,36.59,0.0,0.0,6.55,24.06,N,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,2958.324142258679,4.0,227717.51805898765,991712.7644413216,207721.84599820204,988669.5907152938,23,-0.25881904510252157,0.9659258262890681,6
02/19/2023 09:54:26 AM,,2023-02-19 10:25:44,2023-02-19 10:39:16,48,244,7.372,812.0,16.13,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3769.23013769979,35.0,216986.0700337488,987063.1857021254,245939.88065875435,1000464.3110476532,10,0.49999999999999994,-0.8660254037844387,5
07/21/2023 10:02:26 PM,07/21/2023 10:06:10 PM,2023-07-21 22:06:33,2023-07-21 22:29:56,37,197,6.68,,18.14,0.0,0.0,0.0,10.98,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,3415.417433509848,5.0,192491.0725491703,1005813.8376355435,192362.21698943275,1031135.2530615152,22,-0.5000000000000004,0.8660254037844384,16
02/25/2023 07:52:59 PM,,2023-02-25 20:24:40,2023-02-25 20:48:29,89,76,4.995,,16.9,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1990.1452508653197,5.0,171682.828384498,995082.8902422966,180096.55428265326,1018425.395770319,20,-0.8660254037844386,0.5000000000000001,19
05/13/2023 11:53:08 PM,05/14/2023 12:04:21 AM,2023-05-14 00:05:14,2023-05-14 00:13:50,181,97,0.66,516.0,7.56,0.0,0.0,0.0,7.03,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,337.4514230713323,3.0,183512.2660660261,989405.7462567874,190949.61806373845,991215.6982442432,0,0.0,1.0,15
08/08/2023 08:17:01 AM,08/08/2023 08:20:46 AM,2023-08-08 08:21:41,2023-08-08 09:16:00,37,228,6.13,,182.59,0.0,0.0,5.45,32.87,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,3134.2079142837374,20.0,192491.0725491703,1005813.8376355435,176946.79144550333,981122.0045878768,8,0.8660254037844387,-0.4999999999999998,30
01/17/2023 11:44:30 PM,01/17/2023 11:47:32 PM,2023-01-17 23:49:22,2023-01-18 00:36:10,133,244,20.7,,21.64,0.0,0.0,0.0,36.74,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,10583.703723600876,8.0,172661.46367470387,990855.5089877855,245939.88065875435,1000464.3110476532,23,-0.25881904510252157,0.9659258262890681,6
06/03/2023 03:09:31 PM,06/03/2023 03:12:20 PM,2023-06-03 15:13:08,2023-06-03 15:26:50,130,132,5.59,822.0,15.76,0.0,1.25,0.0,8.99,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,2858.1112954071928,17.0,195964.28511474805,1041371.2864290018,175062.67758486557,1043488.1868617045,15,-0.7071067811865471,-0.7071067811865479,58
01/15/2023 11:20:04 PM,,2023-01-15 23:46:14,2023-01-15 23:59:07,39,71,3.253,773.0,69.6,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1663.2264837137027,12.0,171746.3489405953,1012077.4831532118,174013.8443005886,1001465.1562155226,23,-0.25881904510252157,0.9659258262890681,48
12/29/2023 07:31:44 PM,12/29/2023 07:38:06 PM,2023-12-29 19:38:41,2023-12-29 20:31:54,77,195,8.61,,27.08,0.0,0.0,0.0,32.22,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,4402.207200976016,15.0,182139.0472945757,1013278.1286526012,185397.130970592,981704.0644012764,19,-0.9659258262890684,0.2588190451025203,2
09/03/2023 07:00:31 AM,09/03/2023 07:03:17 AM,2023-09-03 07:03:50,2023-09-03 07:37:00,132,89,15.62,,31.65,0.0,0.0,0.0,32.77,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,7986.35034602153,39.0,175062.67758486557,1043488.1868617045,171682.828384498,995082.8902422966,7,0.9659258262890683,-0.25881904510252063,66
06/07/2023 01:11:36 PM,06/07/2023 01:15:12 PM,2023-06-07 13:17:01,2023-06-07 13:46:26,66,226,7.25,,18.14,0.0,0.0,0.0,16.93,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,2888.5992129676806,40.0,195128.66351404483,988214.5459807584,208048.82712851567,1005124.9821983832,13,-0.2588190451025208,-0.9659258262890683,17
04/14/2023 02:33:06 PM,04/14/2023 02:39:49 PM,2023-04-14 14:41:02,2023-04-14 15:09:03,177,39,3.39,,15.46,0.0,0.0,0.0,17.74,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1733.273218502752,5.0,185807.8687629447,1008206.4863896964,171746.3489405953,1012077.4831532118,14,-0.4999999999999997,-0.8660254037844388,32
06/10/2023 10:33:07 AM,06/10/2023 10:45:46 AM,2023-06-10 10:46:47,2023-06-10 11:03:24,49,89,2.22,997.0,13.11,0.0,0.0,0.0,6.3,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,884.5090003845864,62.0,189923.67993134004,994687.7989075348,171682.828384498,995082.8902422966,10,0.49999999999999994,-0.8660254037844387,5
03/03/2023 08:12:58 PM,03/03/2023 08:18:29 PM,2023-03-03 20:19:50,2023-03-03 20:37:40,87,211,2.25,,8.86,0.0,0.0,0.0,10.31,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1150.402578652269,3.0,196785.94084490495,982171.727891981,203008.4913330032,983823.8071164908,20,-0.8660254037844386,0.5000000000000001,19
05/31/2023 07:34:44 PM,05/31/2023 07:48:15 PM,2023-05-31 19:49:04,2023-05-31 20:23:03,140,185,12.57,,34.07,6.55,0.0,0.0,31.7,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,5008.2333940694825,2.0,218166.4343533099,996787.6630546568,250593.75299100287,1024530.2532265898,19,-0.9659258262890684,0.2588190451025203,2
07/14/2023 04:56:14 PM,07/14/2023 04:59:51 PM,2023-07-14 17:01:37,2023-07-14 17:25:20,129,95,2.89,,17.24,0.0,0.0,0.0,10.98,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1151.4554104105653,7.0,215206.60151323935,1016021.9707671712,202150.22155636092,1026474.8421587804,17,-0.9659258262890683,-0.25881904510252063,71
01/08/2023 10:48:58 PM,,2023-01-08 23:35:53,2023-01-09 00:09:08,213,37,15.773,,33.0,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,8064.577721369884,15.0,237276.93187677432,1023516.9037806736,192491.0725491703,1005813.8376355435,23,-0.25881904510252157,0.9659258262890681,49
10/13/2023 04:41:39 PM,10/13/2023 04:50:47 PM,2023-10-13 16:50:57,2023-10-13 17:10:18,239,74,3.08,,16.23,0.0,0.0,0.0,7.94,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1574.773307666217,2.0,224895.87216479488,990167.498291722,231170.7231356335,1001596.4822018786,16,-0.8660254037844384,-0.5000000000000004,18
06/18/2023 02:21:11 AM,06/18/2023 02:28:04 AM,2023-06-18 02:28:30,2023-06-18 02:38:11,198,112,2.44,581.0,5.86,0.0,0.0,0.0,4.33,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,972.1630454677436,6.0,196698.5440138868,1011501.4868411964,205059.36264106684,998235.393848758,2,0.49999999999999994,0.8660254037844387,1
10/14/2023 05:34:24 AM,10/14/2023 05:42:46 AM,2023-10-14 05:43:09,2023-10-14 05:50:56,107,100,1.99,467.0,10.52,0.0,0.0,0.0,3.75,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,792.870680524922,18.0,207721.84599820204,988669.5907152938,213801.8903360138,987356.7624025444,5,0.9659258262890683,0.25881904510252074,3
10/17/2023 04:24:28 AM,10/17/2023 04:32:51 AM,2023-10-17 04:33:15,2023-10-17 04:48:49,137,163,2.51,934.0,11.22,0.0,0.0,0.0,7.69,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1283.3379877409754,151.0,209039.3538898732,990763.615736023,217776.88244811285,990463.7954353758,4,0.8660254037844386,0.5000000000000001,39
12/06/2023 12:12:33 PM,12/06/2023 12:14:55 PM,2023-12-06 12:15:11,2023-12-06 13:10:00,36,137,7.77,,22.1,3.47,0.0,0.0,23.55,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,3095.781501346052,153.0,194506.2645740725,1007067.3784547452,209039.3538898732,990763.615736023,12,1.2246467991473532e-16,-1.0,9
10/10/2023 04:56:38 PM,10/10/2023 04:59:49 PM,2023-10-10 16:59:51,2023-10-10 17:44:46,245,84,11.03,,28.2,0.0,0.0,0.0,33.35,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,5639.529085570901,23.0,168837.0586013862,955698.9158310394,131946.88658336038,932076.4501930304,16,-0.8660254037844384,-0.5000000000000004,-1
07/17/2023 06:57:45 PM,07/17/2023 06:59:51 PM,2023-07-17 19:00:39,2023-07-17 19:25:46,68,79,3.76,,12.77,0.0,0.0,3.0,13.83,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,1922.4505314366804,22.0,211948.91240008167,984272.778632622,204368.5018753222,988147.6579909977,19,-0.9659258262890684,0.2588190451025203,2
12/10/2023 09:43:23 PM,12/10/2023 09:45:45 PM,2023-12-10 21:47:46,2023-12-10 22:24:54,75,100,6.11,,17.4,0.0,0.0,0.0,23.59,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3123.9821135846064,12.0,227103.7596245498,999272.1113831652,213801.8903360138,987356.7624025444,21,-0.7071067811865477,0.7071067811865474,13
07/04/2023 07:10:11 PM,07/04/2023 07:15:34 PM,2023-07-04 19:15:38,2023-07-04 19:32:10,234,13,2.69,992.0,15.16,0.0,0.0,0.0,8.33,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1375.370194033157,71.0,209001.62663046308,986894.236796348,198691.52543753176,979792.331028984,19,-0.9659258262890684,0.2588190451025203,2
10/31/2023 11:28:00 PM,10/31/2023 11:31:43 PM,2023-10-31 23:31:54,2023-11-01 00:02:20,164,137,5.18,,13.19,0.0,0.0,0.0,13.9,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,2648.4823810750013,6.0,212002.8930356689,988362.833435725,209039.3538898732,990763.615736023,23,-0.25881904510252157,0.9659258262890681,6
04/22/2023 06:31:49 PM,04/22/2023 06:39:21 PM,2023-04-22 18:39:29,2023-04-22 19:03:17,61,77,2.92,,16.69,0.0,0.0,0.0,16.79,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,1492.966902073167,24.0,185009.7476950033,1001091.0141538236,182139.0472945757,1013278.1286526012,18,-1.0,-1.8369701987210297e-16,12
03/05/2023 07:26:22 AM,03/05/2023 07:36:07 AM,2023-03-05 07:36:58,2023-03-05 07:55:29,65,85,3.95,,14.51,0.0,0.0,0.0,8.34,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2019.595638078428,4.0,192606.94834778877,988108.3766447256,174677.62359658885,997674.78128442,7,0.9659258262890683,-0.25881904510252063,8
01/29/2023 04:02:15 AM,,2023-01-29 04:26:10,2023-01-29 04:33:03,17,37,1.133,413.0,6.02,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,451.4183321782596,11.0,191215.0683591191,998142.206078638,192491.0725491703,1005813.8376355435,4,0.8660254037844386,0.5000000000000001,51
01/09/2023 11:30:33 AM,,2023-01-09 11:44:38,2023-01-09 11:52:56,196,92,3.767,498.0,10.87,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,1500.876308310242,19.0,203864.0366649737,1022128.768997929,216612.8159510848,1031660.7208707302,11,0.258819045102521,-0.9659258262890682,-1
01/13/2023 06:06:08 PM,,2023-01-13 18:14:53,2023-01-13 18:18:26,79,4,0.342,213.0,7.14,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,174.8611919551449,3.0,204368.5018753222,988147.6579909977,202959.7823911368,990633.980641048,18,-1.0,-1.8369701987210297e-16,12
03/28/2023 10:34:36 PM,03/28/2023 10:36:56 PM,2023-03-28 22:37:14,2023-03-28 23:15:17,181,68,5.97,,26.35,0.0,0.0,0.0,26.74,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,3052.401508690687,1.0,183512.2660660261,989405.7462567874,211948.91240008167,984272.778632622,22,-0.5000000000000004,0.8660254037844384,16
06/25/2023 03:34:42 AM,06/25/2023 03:40:56 AM,2023-06-25 03:41:52,2023-06-25 03:52:37,79,141,2.92,645.0,16.93,0.0,0.0,2.39,11.7,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1492.966902073167,9.0,204368.5018753222,988147.6579909977,218699.1927268597,995431.1975186544,3,0.7071067811865475,0.7071067811865476,22
01/14/2023 11:00:26 PM,01/14/2023 11:04:17 PM,2023-01-14 23:05:05,2023-01-14 23:30:37,250,42,8.97,,13.54,0.0,0.0,0.0,14.82,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,4586.27161356038,1.0,242470.43505891712,1026135.800629396,237395.8715478042,1000643.632259087,23,-0.25881904510252157,0.9659258262890681,49
01/03/2023 09:09:22 PM,,2023-01-03 21:27:54,2023-01-03 21:45:17,218,216,3.67,,11.38,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1876.43442829059,10.0,184218.4311918923,1047209.1610987316,185669.03225079025,1034328.3000648456,21,-0.7071067811865477,0.7071067811865474,-1
01/28/2023 02:33:24 AM,,2023-01-28 02:47:31,2023-01-28 03:15:47,89,35,5.001,,13.65,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,2556.9614648177767,0.0,171682.828384498,995082.8902422966,181203.32110491276,1009147.2314989058,2,0.49999999999999994,0.8660254037844387,-1
10/17/2023 05:27:25 PM,10/17/2023 05:33:14 PM,2023-10-17 17:33:20,2023-10-17 17:45:23,202,145,2.37,723.0,9.35,0.0,0.0,0.0,4.96,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1211.7573828470568,8.0,216861.1622843492,998114.2657052308,210842.5649406597,998411.74313442,17,-0.9659258262890683,-0.25881904510252063,11
11/04/2023 12:09:11 AM,11/04/2023 12:12:58 AM,2023-11-04 00:13:20,2023-11-04 00:29:08,238,262,3.08,948.0,7.46,0.0,0.0,0.0,7.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1227.156631164201,1.0,227717.51805898765,991712.7644413216,221974.400787808,999064.725082434,0,0.0,1.0,15
08/10/2023 09:37:29 PM,08/10/2023 09:48:22 PM,2023-08-10 21:48:59,2023-08-10 22:31:41,188,56,12.31,,29.3,0.0,0.0,0.0,33.38,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,6293.980330315303,15.0,179279.2193722589,998832.3808813528,209422.59485546063,1023365.172611275,21,-0.7071067811865477,0.7071067811865474,13
11/20/2023 11:00:33 AM,11/20/2023 11:02:08 AM,2023-11-20 11:02:26,2023-11-20 11:34:38,74,48,6.17,,25.0,0.0,0.0,5.95,20.09,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,3154.659515682,25.0,231170.7231356335,1001596.4822018786,216986.0700337488,987063.1857021254,11,0.258819045102521,-0.9659258262890682,29
10/18/2023 11:18:06 PM,10/18/2023 11:22:30 PM,2023-10-18 23:23:39,2023-10-18 23:44:50,79,262,5.3,,15.51,0.0,0.0,0.0,11.7,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,2111.665631548787,2.0,204368.5018753222,988147.6579909977,221974.400787808,999064.725082434,23,-0.25881904510252157,0.9659258262890681,6
09/13/2023 12:18:16 PM,09/13/2023 12:22:33 PM,2023-09-13 12:24:34,2023-09-13 12:58:18,72,132,9.12,,23.33,0.0,1.25,0.0,18.36,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,4662.965118803863,67.0,176959.91492476902,1005823.7039946364,175062.67758486557,1043488.1868617045,12,1.2246467991473532e-16,-1.0,9
02/26/2023 09:16:22 AM,,2023-02-26 09:35:52,2023-02-26 09:42:08,24,41,0.685,376.0,6.65,0.0,0.0,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,307.8920219455146,8.0,231458.3760559646,993807.2716583572,232321.2905475168,997734.6452331402,9,0.7071067811865476,-0.7071067811865475,14
05/14/2023 12:22:52 PM,05/14/2023 12:33:56 PM,2023-05-14 12:34:24,2023-05-14 13:21:33,129,191,6.83,,25.62,0.0,0.0,0.0,22.27,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,2721.2596723543807,6.0,215206.60151323935,1016021.9707671712,200041.3338398747,1055901.629081539,12,1.2246467991473532e-16,-1.0,-1
05/21/2023 02:25:12 AM,05/21/2023 02:33:56 AM,2023-05-21 02:33:56,2023-05-21 03:10:51,68,223,12.44,,32.99,6.55,0.0,0.0,32.14,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,6360.448034859656,18.0,211948.91240008167,984272.778632622,222528.47602007707,1010448.2493393868,2,0.49999999999999994,0.8660254037844387,1
02/09/2023 04:26:52 PM,,2023-02-09 16:47:29,2023-02-09 17:05:50,168,243,3.203,,19.55,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1637.6619819658745,8.0,233426.31053268496,1007276.655262574,251552.22868853091,1002830.5879831794,16,-0.8660254037844384,-0.5000000000000004,18
07/29/2023 10:14:18 PM,07/29/2023 10:23:44 PM,2023-07-29 22:24:04,2023-07-29 22:49:58,61,36,4.05,,15.87,0.0,0.0,0.0,13.69,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1613.631284485394,1.0,185009.7476950033,1001091.0141538236,194506.2645740725,1007067.3784547452,22,-0.5000000000000004,0.8660254037844384,16
05/10/2023 03:11:55 AM,05/10/2023 03:14:57 AM,2023-05-10 03:15:16,2023-05-10 03:33:05,230,146,2.17,,14.08,0.0,0.0,0.0,9.23,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,864.5876265020506,17.0,216099.1397683868,988628.0600467024,214074.2966550756,1002305.987357746,3,0.7071067811865475,0.7071067811865476,22
05/31/2023 06:43:51 AM,05/31/2023 06:45:22 AM,2023-05-31 06:45:54,2023-05-31 07:24:40,61,137,7.8,,28.45,0.0,0.0,0.0,27.1,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,3988.062272661199,11.0,185009.7476950033,1001091.0141538236,209039.3538898732,990763.615736023,6,1.0,6.123233995736766e-17,27
06/08/2023 09:22:13 PM,06/08/2023 09:29:05 PM,2023-06-08 21:29:21,2023-06-08 22:12:27,167,50,13.37,,23.77,0.0,0.0,0.0,35.91,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,6835.94776736926,29.0,240777.4504855145,1011274.10312161,218437.82028573463,985597.5343919232,21,-0.7071067811865477,0.7071067811865474,13
11/18/2023 04:55:16 AM,11/18/2023 05:08:48 AM,2023-11-18 05:08:49,2023-11-18 05:52:18,186,132,17.0,,41.07,3.47,1.25,0.0,26.45,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,7641.115873100362,16.0,211974.4462185665,986345.3986004688,175062.67758486557,1043488.1868617045,5,0.9659258262890683,0.25881904510252074,3
